,0,1,2,3
1812,宝玉,黛玉,相好,0.9771304130554199
1813,黛玉,贾母,外孙女,0.6439805030822754
1814,黛玉,王夫人,儿子,0.2817530930042267
1815,贾母,王夫人,儿媳,0.37791407108306885
1816,凤姐,凤姐儿,婆婆,0.30328166484832764
1817,贾赦,贾政,父亲,0.6898590326309204
1818,贾母,赵姨娘,儿媳,0.23028747737407684
1819,贾母,贾政,儿子,0.2520555257797241
1820,宝玉,贾政,儿子,0.8880354166030884
1821,贾母,王夫人,儿媳,0.3518339991569519
1822,宝钗,黛玉,夫人,0.6741279363632202
1823,黛玉,凤丫头,丈夫,0.37811872363090515
1824,宝玉,凤姐,丈夫,0.9188928604125977
1825,宝玉,凤姐儿,丈夫,0.9128953218460083
1826,凤姐,凤姐儿,丈夫,0.31235843896865845
1827,宝玉,袭人,丫环,0.9516041874885559
1828,宝玉,黛玉,相好,0.9769209027290344
1829,宝玉,紫鹃,丫环,0.21121376752853394
1830,黛玉,紫鹃,相好,0.5780282020568848
1831,黛玉,紫鹃,相好,0.7484562397003174
1832,宝玉,薛蟠,儿子,0.8180958032608032
1833,程日兴,薛蟠,母亲,0.26711294054985046
1834,宝玉,贾母,儿媳,0.2617027759552002
1835,宝玉,王夫人,儿子,0.9335154294967651
1836,贾母,王夫人,儿媳,0.29822269082069397
1837,宝玉,向宝玉,相好,0.2985561192035675
1838,宝玉,薛蟠,儿子,0.8536361455917358
1839,宝玉,詹光,儿子,0.7745946049690247
1840,向宝玉,薛蟠,儿子,0.8340193033218384
1841,向宝玉,詹光,儿子,0.7428040504455566
1842,薛蟠,詹光,儿子,0.7077510356903076
1843,冯唐,冯紫英,儿子,0.3627609312534332
1844,冯唐,紫英,儿子,0.4950900673866272
1845,冯紫英,紫英,母亲,0.4472123384475708
1846,宝玉,贾政,儿子,0.9067263603210449
1847,宝玉,袭人,丫环,0.951646089553833
1848,贾政,袭人,父亲,0.8620719313621521
1849,宝玉,黛玉,相好,0.9805757403373718
1850,宝玉,贾政,儿子,0.9060813188552856
1851,黛玉,贾政,儿子,0.7630797624588013
1852,宝钗,晴雯,夫人,0.9120932221412659
1853,黛玉,晴雯,相好,0.790083110332489
1854,宝钗,宝玉,夫人,0.969090461730957
1855,宝钗,黛玉,夫人,0.6258723139762878
1856,宝玉,黛玉,相好,0.9796104431152344
1857,宝钗,宝玉,夫人,0.9679640531539917
1858,宝钗,袭人,夫人,0.9133024215698242
1859,宝玉,袭人,丫环,0.9509922862052917
1860,宝钗,黛玉,夫人,0.6739110350608826
1861,宝钗,凤姐,丈夫,0.89810711145401
1862,宝钗,凤姐儿,丈夫,0.8955824971199036
1863,宝钗,李纨,夫人,0.6414002776145935
1864,黛玉,凤姐,丈夫,0.6692230701446533
1865,黛玉,凤姐儿,丈夫,0.5519533753395081
1866,黛玉,李纨,外孙女,0.12098756432533264
1867,凤姐,凤姐儿,丈夫,0.3254536986351013
1868,凤姐,李纨,嫂子,0.27960604429244995
1869,凤姐儿,李纨,嫂子,0.2819340229034424
1870,宝钗,宝玉,夫人,0.9690584540367126
1871,宝钗,黛玉,夫人,0.5947341322898865
1872,宝玉,黛玉,相好,0.9783986210823059
1873,贾芸,小红,父亲,0.7619617581367493
1874,宝钗,林姑娘,夫人,0.7784985303878784
1875,宝钗,小红,夫人,0.9612429738044739
1876,林姑娘,小红,相好,0.9297755360603333
1877,宝钗,林姑娘,夫人,0.8565628528594971
1878,林姑娘,小红,相好,0.9218408465385437
1879,凤姐,凤姐儿,婆婆,0.3373256325721741
1880,凤姐,凤姐儿,丈夫,0.4173153340816498
1881,凤姐,凤姐儿,丈夫,0.3845950961112976
1882,宝二爷,小红,丫环,0.2579072415828705
1883,凤姐,凤姐儿,丈夫,0.3821904957294464
1884,平儿,张材,母亲,0.5975348949432373
1885,凤姐,凤姐儿,丈夫,0.30319029092788696
1886,凤姐,探春,母亲,0.4733061194419861
1887,凤姐,袭人,丫环,0.9134037494659424
1888,凤姐,小红,母亲,0.29122886061668396
1889,凤姐儿,探春,母亲,0.5047236084938049
1890,凤姐儿,袭人,丫环,0.9067720174789429
1891,凤姐儿,小红,母亲,0.37725895643234253
1892,探春,袭人,丫环,0.703563392162323
1893,探春,小红,母亲,0.3107055723667145
1894,袭人,小红,丫环,0.9505811929702759
1895,宝二爷,小红,丫环,0.30043482780456543
1896,凤姐,凤姐儿,婆婆,0.27445492148399353
1897,凤姐,李纨,嫂子,0.2179117053747177
1898,凤姐,平儿,母亲,0.5344916582107544
1899,凤姐,小红,母亲,0.324040025472641
1900,凤姐儿,李纨,嫂子,0.2276725023984909
1901,凤姐儿,平儿,母亲,0.5740652680397034
1902,凤姐儿,小红,母亲,0.37990936636924744
1903,李纨,平儿,嫂子,0.3560694456100464
1904,李纨,小红,嫂子,0.3514080047607422
1905,平儿,小红,母亲,0.3970241844654083
1906,凤姐,凤姐儿,丈夫,0.3636224567890167
1907,凤姐,凤姐儿,丈夫,0.4032195508480072
1908,凤姐,凤姐儿,丈夫,0.3713396191596985
1909,李纨,林之孝,嫂子,0.186509370803833
1910,凤姐,凤姐儿,丈夫,0.4173745810985565
1911,凤姐,林之孝,相好,0.11947236955165863
1912,凤姐儿,林之孝,夫人,0.1295725256204605
1913,凤姐,凤姐儿,丈夫,0.36619889736175537
1914,凤姐,赖大,儿媳,0.3112374246120453
1915,凤姐,李纨,嫂子,0.23533625900745392
1916,凤姐,小红,母亲,0.17682446539402008
1917,凤姐儿,赖大,儿媳,0.3352247178554535
1918,凤姐儿,李纨,嫂子,0.24667823314666748
1919,凤姐儿,小红,母亲,0.2259519249200821
1920,赖大,李纨,嫂子,0.20636117458343506
1921,赖大,小红,母亲,0.22181034088134766
1922,李纨,小红,嫂子,0.3749951720237732
1923,凤姐,凤姐儿,丈夫,0.31478190422058105
1924,凤姐,小红,母亲,0.35141152143478394
1925,凤姐儿,小红,母亲,0.46303653717041016
1926,黛玉,紫鹃,相好,0.4451584815979004
1927,宝钗,黛玉,夫人,0.5574300289154053
1928,宝钗,探春,夫人,0.8808273077011108
1929,黛玉,探春,相好,0.8966298699378967
1930,宝玉,探春,丫环,0.25853943824768066
1931,宝玉,探春,丫环,0.3233589828014374
1932,宝玉,探春,丫环,0.31173887848854065
1933,宝玉,贾环,父亲,0.32525941729545593
1934,宝玉,探春,丫环,0.20360663533210754
1935,宝玉,赵姨娘,儿子,0.7118030190467834
1936,贾环,探春,儿子,0.46751669049263
1937,贾环,赵姨娘,儿子,0.871982991695404
1938,探春,赵姨娘,女儿,0.3366958200931549
1939,宝钗,宝玉,夫人,0.9692609906196594
1940,宝玉,黛玉,相好,0.9794647097587585
1941,宝玉,黛玉,相好,0.9811705350875854
1942,宝玉,晴雯,丫环,0.9211124777793884
1943,黛玉,晴雯,相好,0.7076759338378906
1944,宝玉,黛玉,相好,0.9796838760375977
1945,宝玉,林黛玉,相好,0.9799546599388123
1946,黛玉,林黛玉,相好,0.975830078125
1947,宝玉,黛玉,相好,0.9796256422996521
1948,宝姐姐,宝玉,夫人,0.6061875224113464
1949,宝姐姐,凤姐,丈夫,0.5247312784194946
1950,宝姐姐,凤姐姐,丈夫,0.46234583854675293
1951,宝玉,凤姐,丈夫,0.7284143567085266
1952,宝玉,凤姐姐,丈夫,0.6463631391525269
1953,凤姐,凤姐姐,丈夫,0.6677212119102478
1954,宝玉,黛玉,相好,0.9798033833503723
1955,宝玉,黛玉,相好,0.9798347353935242
1956,黛玉,王夫人,儿子,0.28169897198677063
1957,黛玉,王夫人,儿子,0.25000348687171936
1958,宝钗,宝玉,夫人,0.9706062078475952
1959,黛玉,王夫人,儿子,0.25726038217544556
1960,宝玉,黛玉,相好,0.9780192375183105
1961,宝玉,王夫人,儿子,0.9346707463264465
1962,黛玉,王夫人,儿子,0.2495535910129547
1963,宝玉,王夫人,儿子,0.9325305819511414
1964,凤姐,凤姐儿,婆婆,0.3243562579154968
1965,宝玉,黛玉,相好,0.9779775142669678
1966,宝玉,贾母,外孙女,0.23800013959407806
1967,黛玉,贾母,外孙女,0.6903330087661743
1968,宝玉,王夫人,儿子,0.9363455176353455
1969,宝钗,黛玉,夫人,0.6011144518852234
1970,宝钗,探春,夫人,0.9215096235275269
1971,宝钗,惜春,夫人,0.9284353256225586
1972,黛玉,探春,相好,0.9398416876792908
1973,黛玉,惜春,相好,0.9568330645561218
1974,探春,惜春,母亲,0.48518651723861694
1975,宝玉,凤姐,丈夫,0.9187979698181152
1976,宝玉,凤姐儿,丈夫,0.9000450372695923
1977,宝玉,小红,相好,0.3913833498954773
1978,凤姐,凤姐儿,婆婆,0.29333412647247314
1979,凤姐,小红,母亲,0.3801257014274597
1980,凤姐儿,小红,母亲,0.5087137818336487
1981,宝玉,黛玉,相好,0.9783792495727539
1982,宝玉,贾母,奶奶,0.24437610805034637
1983,黛玉,贾母,外孙女,0.6947767734527588
1984,宝玉,黛玉,相好,0.979123592376709
1985,宝玉,黛玉,相好,0.9804370999336243
1986,宝钗,宝玉,夫人,0.9694809913635254
1987,宝钗,黛玉,夫人,0.4873334467411041
1988,宝钗,探春,夫人,0.8846558332443237
1989,宝玉,黛玉,相好,0.9769285321235657
1990,宝玉,探春,丫环,0.22544033825397491
1991,黛玉,探春,相好,0.9172483682632446
1992,宝二爷,宝玉,相好,0.21609078347682953
1993,宝玉,蒋玉菡,夫人,0.43253275752067566
1994,宝玉,薛蟠,儿子,0.8060145974159241
1995,宝玉,云儿,丫环,0.434225857257843
1996,蒋玉菡,薛蟠,夫人,0.3864278495311737
1997,蒋玉菡,云儿,夫人,0.1483040750026703
1998,薛蟠,云儿,儿子,0.70561283826828
1999,冯紫英,紫英,夫人,0.17151594161987305
2000,薛蟠,云儿,儿子,0.5430042743682861
2001,宝玉,薛蟠,儿子,0.8143736720085144
2002,宝玉,薛蟠,儿子,0.7698542475700378
2003,冯紫英,云儿,母亲,0.19510500133037567
2004,冯紫英,紫英,母亲,0.2337021827697754
2005,云儿,紫英,夫人,0.26135942339897156
2006,蒋玉菡,袭人,丫环,0.3038322627544403
2007,袭人,薛蟠,丫环,0.9200494885444641
2008,宝玉,蒋玉菡,夫人,0.3200218379497528
2009,宝玉,经云儿,丫环,0.7088262438774109
2010,宝玉,袭人,丫环,0.9515149593353271
2011,宝玉,云儿,丫环,0.6297861337661743
2012,蒋玉菡,经云儿,夫人,0.170899897813797
2013,蒋玉菡,袭人,丫环,0.9275017976760864
2014,蒋玉菡,云儿,夫人,0.19657734036445618
2015,经云儿,袭人,丫环,0.9437026977539062
2016,经云儿,云儿,丫环,0.6460655927658081
2017,袭人,云儿,丫环,0.947820782661438
2018,宝玉,蒋玉菡,夫人,0.4670586585998535
2019,宝玉,向宝玉,相好,0.3627415895462036
2020,宝玉,薛蟠,儿子,0.757209062576294
2021,蒋玉菡,向宝玉,夫人,0.25171348452568054
2022,蒋玉菡,薛蟠,夫人,0.5997239947319031
2023,向宝玉,薛蟠,儿子,0.7283057570457458
2024,宝玉,蒋玉菡,夫人,0.4766444265842438
2025,宝玉,北静王,儿子,0.33864477276802063
2026,宝玉,袭人,丫环,0.9517201781272888
2027,宝玉,袭人,丫环,0.9492126703262329
2028,宝玉,袭人,丫环,0.9495350122451782
2029,宝玉,小红,相好,0.3623977601528168
2030,袭人,小红,丫环,0.955541729927063
2031,宝钗,黛玉,夫人,0.6580891013145447
2032,宝钗,袭人,夫人,0.9450507760047913
2033,黛玉,袭人,相好,0.7289577126502991
2034,宝姐姐,宝玉,夫人,0.2204817235469818
2035,宝姐姐,林妹妹,相好,0.9449528455734253
2036,宝玉,林妹妹,相好,0.9776139259338379
2037,宝玉,林姑娘,相好,0.9774286150932312
2038,宝玉,紫鹃,丫环,0.11336556077003479
2039,林姑娘,紫鹃,相好,0.560736894607544
2040,宝玉,黛玉,相好,0.9776400327682495
2041,宝玉,贾母,奶奶,0.23959898948669434
2042,黛玉,贾母,外孙女,0.6802077889442444
2043,宝玉,贾母,儿媳,0.2797624170780182
2044,宝玉,王夫人,儿子,0.9332835078239441
2045,贾母,王夫人,儿媳,0.37403857707977295
2046,宝钗,宝玉,夫人,0.9685271382331848
2047,宝钗,王夫人,夫人,0.7189465761184692
2048,宝玉,王夫人,儿子,0.9324978590011597
2049,宝玉,元春,母亲,0.3268885612487793
2050,宝玉,黛玉,相好,0.9754265546798706
2051,宝玉,林妹妹,相好,0.9774574041366577
2052,黛玉,林妹妹,相好,0.9752378463745117
2053,宝姐姐,宝玉,夫人,0.3058655560016632
2054,宝玉,黛玉,相好,0.9788119196891785
2055,宝钗,黛玉,夫人,0.613444983959198
2056,宝钗,黛玉,夫人,0.6457579731941223
2057,凤姐,凤姐儿,丈夫,0.34272855520248413
2058,凤姐,凤姐儿,婆婆,0.33106881380081177
2059,凤姐,凤姐儿,丈夫,0.40191495418548584
2060,凤姐,凤姐儿,丈夫,0.3900953233242035
2061,宝钗,贾母,儿媳,0.3243766725063324
2062,宝钗,王夫人,夫人,0.352487713098526
2063,宝钗,薛姨妈,女儿,0.45970848202705383
2064,贾母,王夫人,儿媳,0.35600122809410095
2065,贾母,薛姨妈,女儿,0.16202382743358612
2066,王夫人,薛姨妈,姐妹,0.3755185306072235
2067,凤姐,凤姐儿,丈夫,0.37002959847450256
2068,凤姐,贾母,儿媳,0.6841933131217957
2069,凤姐,李纨,嫂子,0.2537826895713806
2070,凤姐,薛姨妈,姐妹,0.3163444995880127
2071,凤姐儿,贾母,儿媳,0.7101906538009644
2072,凤姐儿,李纨,嫂子,0.262668639421463
2073,凤姐儿,薛姨妈,姐妹,0.3268270492553711
2074,贾母,李纨,奶奶,0.3167325258255005
2075,贾母,薛姨妈,女儿,0.15407004952430725
2076,李纨,薛姨妈,女儿,0.2215927541255951
2077,宝玉,贾母,奶奶,0.2942339777946472
2078,贾母,贾珍,奶奶,0.24099206924438477
2079,贾母,珍,奶奶,0.3181750476360321
2080,贾珍,珍,父亲,0.7779291868209839
2081,凤姐,凤姐儿,丈夫,0.31382811069488525
2082,贾珍,林之孝,父亲,0.8243260979652405
2083,贾珍,珍,父亲,0.8266964554786682
2084,林之孝,珍,父亲,0.2836074233055115
2085,贾蓉,贾珍,儿子,0.8403476476669312
2086,贾蓉,珍,儿子,0.7947216629981995
2087,贾珍,珍,父亲,0.8155022859573364
2088,贾珍,珍,父亲,0.8240377902984619
2089,贾珍,珍,父亲,0.8286857008934021
2090,贾珍,珍,父亲,0.8299292922019958
2091,贾珍,张道士,父亲,0.7151648998260498
2092,贾珍,张道士,父亲,0.7151648998260498
2093,贾珍,珍,父亲,0.8196649551391602
2094,张道士,张道士,母亲,0.44011324644088745
2095,张道士,珍,夫人,0.5086026191711426
2096,张道士,珍,夫人,0.5086026191711426
2097,荣国公,张道士,母亲,0.29974764585494995
2098,荣国公,张道士,母亲,0.29974764585494995
2099,张道士,张道士,母亲,0.4133123755455017
2100,贾珍,珍,父亲,0.8267120122909546
2101,贾珍,张道士,儿子,0.4763256907463074
2102,贾珍,张道士,儿子,0.4763256907463074
2103,贾珍,珍,父亲,0.7935736179351807
2104,张道士,张道士,母亲,0.46317511796951294
2105,张道士,珍,夫人,0.44749629497528076
2106,张道士,珍,夫人,0.44749629497528076
2107,宝玉,贾母,儿媳,0.22746241092681885
2108,宝玉,张道士,儿子,0.4855130910873413
2109,宝玉,张道士,儿子,0.4855130910873413
2110,张道士,张道士,母亲,0.3489476144313812
2111,宝玉,荣国公,儿子,0.6004980206489563
2112,宝玉,张道士,儿子,0.4417591989040375
2113,宝玉,张道士,儿子,0.4417591989040375
2114,荣国公,张道士,母亲,0.47480130195617676
2115,荣国公,张道士,母亲,0.47480130195617676
2116,张道士,张道士,母亲,0.38191714882850647
2117,宝玉,贾母,奶奶,0.31488266587257385
2118,宝玉,张道士,儿子,0.4720948338508606
2119,宝玉,张道士,儿子,0.4720948338508606
2120,贾母,张道士,奶奶,0.6223891377449036
2121,贾母,张道士,奶奶,0.6223891377449036
2122,张道士,张道士,母亲,0.3496015667915344
2123,凤姐,凤姐儿,丈夫,0.3539256453514099
2124,张道士,张道士,母亲,0.551603376865387
2125,凤姐,凤姐儿,丈夫,0.3077939748764038
2126,宝玉,张道士,儿子,0.3906106650829315
2127,宝玉,张道士,儿子,0.3906106650829315
2128,张道士,张道士,母亲,0.33171346783638
2129,宝玉,贾母,奶奶,0.2418622523546219
2130,宝玉,张道士,儿子,0.3440667986869812
2131,宝玉,张道士,儿子,0.3440667986869812
2132,贾母,张道士,奶奶,0.774895429611206
2133,贾母,张道士,奶奶,0.774895429611206
2134,张道士,张道士,母亲,0.45918387174606323
2135,宝玉,贾母,奶奶,0.2294144183397293
2136,宝玉,张道士,儿子,0.38498279452323914
2137,宝玉,张道士,儿子,0.38498279452323914
2138,贾母,张道士,奶奶,0.7571927309036255
2139,贾母,张道士,奶奶,0.7571927309036255
2140,张道士,张道士,母亲,0.44260427355766296
2141,贾母,张道士,奶奶,0.49286189675331116
2142,贾母,张道士,奶奶,0.49286189675331116
2143,张道士,张道士,母亲,0.4529477059841156
2144,宝玉,张道士,儿子,0.40031126141548157
2145,宝玉,张道士,儿子,0.40031126141548157
2146,张道士,张道士,母亲,0.26755884289741516
2147,贾母,贾珍,奶奶,0.2235143929719925
2148,贾母,珍,奶奶,0.38174107670783997
2149,贾珍,珍,父亲,0.8115299344062805
2150,贾珍,珍,父亲,0.8148499131202698
2151,宝玉,贾母,奶奶,0.33949804306030273
2152,宝钗,史大妹妹,夫人,0.9279958009719849
2153,宝玉,湘云,奶奶,0.14707796275615692
2154,贾母,贾蓉,奶奶,0.6718711256980896
2155,贾母,尤氏,丈夫,0.27291467785835266
2156,贾蓉,尤氏,丈夫,0.7921735048294067
2157,冯紫英,紫英,母亲,0.2774983048439026
2158,凤姐,凤姐儿,丈夫,0.3179442286491394
2159,宝玉,张道士,儿子,0.43868452310562134
2160,宝玉,张道士,儿子,0.43868452310562134
2161,张道士,张道士,母亲,0.3888184726238251
2162,黛玉,凤姐,丈夫,0.6848668456077576
2163,黛玉,凤姐儿,丈夫,0.6394975185394287
2164,凤姐,凤姐儿,丈夫,0.3605068027973175
2165,宝玉,黛玉,相好,0.9800893068313599
2166,黛玉,张道士,外孙女,0.27265045046806335
2167,黛玉,张道士,外孙女,0.27265045046806335
2168,张道士,张道士,母亲,0.31687629222869873
2169,宝玉,黛玉,相好,0.9800356030464172
2170,宝玉,黛玉,相好,0.9801844954490662
2171,黛玉,张道士,相好,0.26560088992118835
2172,黛玉,张道士,相好,0.26560088992118835
2173,张道士,张道士,儿子,0.2834561765193939
2174,宝玉,黛玉,相好,0.9794272184371948
2175,宝玉,黛玉,相好,0.9795249104499817
2176,宝玉,黛玉,相好,0.9786922335624695
2177,宝玉,袭人,丫环,0.950525164604187
2178,宝玉,雪雁,丫环,0.18587259948253632
2179,宝玉,紫鹃,丫环,0.277768611907959
2180,袭人,雪雁,丫环,0.9030948877334595
2181,袭人,紫鹃,丫环,0.9356018304824829
2182,雪雁,紫鹃,母亲,0.1890859603881836
2183,宝玉,黛玉,相好,0.9808796048164368
2184,宝玉,袭人,丫环,0.9512467980384827
2185,黛玉,袭人,相好,0.8250898718833923
2186,雪雁,紫鹃,母亲,0.20522205531597137
2187,宝二爷,黛玉,相好,0.9738749265670776
2188,宝二爷,紫鹃,女儿,0.1930372416973114
2189,黛玉,紫鹃,相好,0.18916438519954681
2190,宝玉,黛玉,相好,0.978805422782898
2191,宝玉,紫鹃,丈夫,0.1259935051202774
2192,黛玉,紫鹃,相好,0.23440830409526825
2193,宝玉,黛玉,相好,0.9785838723182678
2194,宝玉,袭人,丫环,0.9494913816452026
2195,黛玉,袭人,相好,0.541132390499115
2196,黛玉,紫鹃,外孙女,0.15770289301872253
2197,林姑娘,袭人,丫环,0.6882553100585938
2198,黛玉,袭人,相好,0.9166189432144165
2199,黛玉,紫鹃,相好,0.6693899631500244
2200,袭人,紫鹃,丫环,0.9361855983734131
2201,宝玉,黛玉,相好,0.9796480536460876
2202,宝玉,袭人,丫环,0.9503466486930847
2203,黛玉,袭人,相好,0.6214672923088074
2204,贾母,王夫人,儿媳,0.30634722113609314
2205,袭人,紫鹃,丫环,0.9421340227127075
2206,宝玉,贾母,儿媳,0.237614706158638
2207,宝玉,袭人,丫环,0.9478822350502014
2208,宝玉,紫鹃,丫环,0.4592740833759308
2209,贾母,袭人,奶奶,0.8613153696060181
2210,贾母,紫鹃,奶奶,0.8196955919265747
2211,袭人,紫鹃,丫环,0.9345158934593201
2212,宝玉,黛玉,相好,0.9800884127616882
2213,宝玉,黛玉,相好,0.9820297360420227
2214,宝玉,黛玉,相好,0.9791203737258911
2215,宝玉,袭人,丫环,0.9491937756538391
2216,黛玉,袭人,丫环,0.47118932008743286
2217,宝玉,黛玉,相好,0.9812905192375183
2218,宝玉,紫鹃,奶奶,0.11640013754367828
2219,黛玉,紫鹃,相好,0.3154090940952301
2220,黛玉,紫鹃,相好,0.30781519412994385
2221,宝玉,紫鹃,丫环,0.17677588760852814
2222,宝玉,黛玉,相好,0.9805692434310913
2223,宝玉,紫鹃,丫环,0.10904363542795181
2224,黛玉,紫鹃,相好,0.24806934595108032
2225,宝玉,黛玉,相好,0.9806498289108276
2226,凤姐,凤姐儿,丈夫,0.3156237006187439
2227,宝玉,贾母,奶奶,0.25305619835853577
2228,凤姐,凤姐儿,丈夫,0.29641738533973694
2229,凤姐,黄鹰,母亲,0.1744992583990097
2230,凤姐儿,黄鹰,母亲,0.2564965784549713
2231,黛玉,贾母,外孙女,0.6828724145889282
2232,宝钗,宝玉,夫人,0.9689096808433533
2233,宝钗,宝玉,夫人,0.9691949486732483
2234,宝玉,杨贵妃,儿子,0.30631399154663086
2235,宝钗,杨贵妃,夫人,0.9358405470848083
2236,宝钗,杨国忠,夫人,0.961754322052002
2237,杨贵妃,杨国忠,母亲,0.21162307262420654
2238,宝钗,宝姐姐,夫人,0.6061674952507019
2239,宝钗,宝玉,夫人,0.968525230884552
2240,宝钗,黛玉,夫人,0.5372510552406311
2241,宝姐姐,宝玉,夫人,0.2669486105442047
2242,宝姐姐,黛玉,相好,0.929256021976471
2243,宝玉,黛玉,相好,0.9806438684463501
2244,宝钗,宝玉,夫人,0.9694414734840393
2245,宝钗,黛玉,夫人,0.4883469045162201
2246,宝钗,李逵,夫人,0.8884855508804321
2247,宝钗,宋江,夫人,0.7929506897926331
2248,宝玉,黛玉,相好,0.9788296222686768
2249,宝玉,李逵,儿子,0.33011969923973083
2250,宝玉,宋江,儿子,0.17021842300891876
2251,黛玉,李逵,外孙女,0.285172700881958
2252,黛玉,宋江,外孙女,0.34743866324424744
2253,李逵,宋江,儿子,0.3934195935726166
2254,凤姐,凤姐儿,丈夫,0.35628727078437805
2255,凤姐,凤姐儿,丈夫,0.3452839255332947
2256,宝钗,黛玉,夫人,0.5115501880645752
2257,宝钗,凤姐,丈夫,0.9148528575897217
2258,宝钗,凤姐儿,丈夫,0.9052102565765381
2259,黛玉,凤姐,丈夫,0.7640173435211182
2260,黛玉,凤姐儿,丈夫,0.6769413948059082
2261,凤姐,凤姐儿,丈夫,0.32609736919403076
2262,金钏儿,王夫人,儿子,0.32422763109207153
2263,宝玉,金钏儿,丫环,0.3070872128009796
2264,宝玉,王夫人,儿子,0.933917224407196
2265,环哥儿,金钏儿,母亲,0.24610663950443268
2266,王夫人,玉钏儿,母亲,0.6757407784461975
2267,金钏儿,王夫人,儿子,0.23428680002689362
2268,宝玉,蔷,夫人,0.24158187210559845
2269,宝玉,黛玉,相好,0.9782665371894836
2270,宝玉,袭人,丫环,0.9485678672790527
2271,宝玉,袭人,丫环,0.9500895738601685
2272,宝玉,袭人,丫环,0.9516510367393494
2273,宝玉,袭人,丫环,0.9496572017669678
2274,宝玉,袭人,丫环,0.9488939642906189
2275,宝玉,袭人,丫环,0.9500508308410645
2276,宝玉,袭人,丫环,0.9515891671180725
2277,宝玉,袭人,丫环,0.9488958120346069
2278,宝玉,王大夫,儿子,0.9228537678718567
2279,宝玉,袭人,丫环,0.9504451751708984
2280,宝钗,宝玉,夫人,0.9685940146446228
2281,宝玉,金钏儿,相好,0.20069622993469238
2282,宝玉,王夫人,儿子,0.9352046251296997
2283,金钏儿,王夫人,儿子,0.5229455828666687
2284,宝钗,宝玉,夫人,0.9692434072494507
2285,宝钗,黛玉,夫人,0.6710224151611328
2286,宝玉,黛玉,相好,0.9804159998893738
2287,凤姐,凤姐儿,丈夫,0.3425188958644867
2288,凤姐,金钏儿,夫人,0.1847536563873291
2289,凤姐,王夫人,侄女,0.877525806427002
2290,凤姐儿,金钏儿,母亲,0.16196627914905548
2291,凤姐儿,王夫人,侄女,0.8816704750061035
2292,金钏儿,王夫人,儿子,0.22578829526901245
2293,晴雯,袭人,丫环,0.8790382146835327
2294,晴雯,珍,丫环,0.8552218675613403
2295,袭人,珍,丫环,0.8952120542526245
2296,宝玉,晴雯,丫环,0.9253448247909546
2297,宝玉,袭人,丫环,0.9494755864143372
2298,晴雯,袭人,丫环,0.9436132907867432
2299,宝玉,晴雯,丫环,0.9244101643562317
2300,宝玉,袭人,丫环,0.951836109161377
2301,晴雯,袭人,丫环,0.9447380900382996
2302,晴雯,袭人,丫环,0.9474416971206665
2303,宝玉,明太太,儿子,0.15784770250320435
2304,宝玉,晴雯,丫环,0.9143248796463013
2305,明太太,晴雯,丫环,0.5025887489318848
2306,宝玉,晴雯,丫环,0.9249268174171448
2307,宝玉,袭人,丫环,0.9479396343231201
2308,宝玉,晴雯,丫环,0.920097291469574
2309,宝玉,袭人,丫环,0.9522104263305664
2310,晴雯,袭人,丫环,0.9418988823890686
2311,黛玉,晴雯,相好,0.7688376903533936
2312,宝玉,袭人,丫环,0.9484045505523682
2313,黛玉,袭人,相好,0.7366394400596619
2314,宝玉,薛蟠,儿子,0.8036064505577087
2315,宝玉,袭人,丫环,0.9490641355514526
2316,宝玉,晴雯,丫环,0.9112988710403442
2317,宝玉,晴雯,丫环,0.9194232225418091
2318,宝玉,晴雯,丫环,0.9254828691482544
2319,晴雯,袭人,丫环,0.9395378232002258
2320,史湘云,湘云,母亲,0.25545555353164673
2321,贾母,王夫人,儿媳,0.31569936871528625
2322,贾母,湘云,奶奶,0.581946611404419
2323,王夫人,湘云,儿媳,0.2505127489566803
2324,宝钗,宝玉,夫人,0.9695127010345459
2325,湘云,迎春,母亲,0.22017300128936768
2326,宝玉,湘云,奶奶,0.1376943737268448
2327,金钏儿,平儿,母亲,0.22663284838199615
2328,金钏儿,袭人,丫环,0.9070858955383301
2329,金钏儿,湘云,夫人,0.14482583105564117
2330,平儿,袭人,丫环,0.907224714756012
2331,平儿,湘云,母亲,0.23200786113739014
2332,袭人,湘云,丫环,0.9309819340705872
2333,宝玉,黛玉,相好,0.9796465039253235
2334,宝玉,湘云,奶奶,0.14498931169509888
2335,黛玉,湘云,相好,0.3176431655883789
2336,凤姐,凤姐儿,婆婆,0.3227408230304718
2337,凤姐,李纨,嫂子,0.2275608330965042
2338,凤姐,袭人,丫环,0.8845483660697937
2339,凤姐,湘云,女儿,0.19830422103405
2340,凤姐儿,李纨,嫂子,0.209555521607399
2341,凤姐儿,袭人,丫环,0.8712638020515442
2342,凤姐儿,湘云,母亲,0.20298601686954498
2343,李纨,袭人,嫂子,0.24418088793754578
2344,李纨,湘云,嫂子,0.29715555906295776
2345,袭人,湘云,丫环,0.8972246050834656
2346,翠缕,蔷,夫人,0.38029342889785767
2347,翠缕,湘云,夫人,0.2504934072494507
2348,宝玉,湘云,奶奶,0.13288922607898712
2349,袭人,湘云,丫环,0.9298425316810608
2350,宝玉,湘云,父亲,0.12786555290222168
2351,袭人,湘云,丫环,0.8973214030265808
2352,宝玉,林妹妹,相好,0.9767505526542664
2353,宝玉,湘云,夫人,0.13125500082969666
